,cnpj
59351,12150499000100
59352,12150684000197
59353,12150783000179
59354,12150846000197
59355,21279713000106
59356,13482303000130
59357,12133432000150
59358,21280155000107
59359,12106584000163
59360,12107356000108
59361,12108415000162
59362,12109115000106
59363,12109224000115
59364,88421482000102
59365,12109689000176
59366,12109986000111
59367,12135213000100
59368,12136389000186
59369,12136919000196
59370,12137104000121
59371,12138423000151
59372,21281341000152
59373,12139544000118
59374,12140376000180
59375,12141020000161
59376,12144727000121
59377,12146002000172
59378,33330450000100
59379,12146463000145
59380,89165617000170
59381,12146710000103
59382,12147252000127
59383,12147351000290
59384,12165988000128
59385,12165994000185
59386,12166307000146
59387,12166462000162
59388,21282616000172
59389,89228290000139
59390,12151202000113
59391,12151513000182
59392,44479784000158
59393,12152277000119
59394,12152537000156
59395,12153015000179
59396,12153122000105
59397,12153396000196
59398,12153411000104
59399,12153721000110
59400,12153790000124
59401,12153887000137
59402,21283560000170
59403,12154197000100
59404,12154342000145
59405,12154948000180
59406,12155066000130
59407,12155127000169
59408,12155273000194
59409,12155294000100
59410,88602867000168
59411,12130168000109
59412,12130468000180
59413,88614078000570
59414,12113004000165
59415,44043850000142
59416,88640073000199
59417,21275456000134
59418,12114848000120
59419,12158365000128
59420,12159637000104
59421,12160493000106
59422,12160513000149
59423,12161464000169
59424,12162027000160
59425,12162771000164
59426,12163455000107
59427,44478748000170
59428,12114982000121
59429,12115947000127
59430,10071744000150
59431,21275866000185
59432,12118251000154
59433,21276452000170
59434,12120201000101
59435,12120229000149
59436,89472518000131
59437,12185469000121
59438,12185469000202
59439,12185887000119
59440,12186452000199
59441,89633945001045
59442,12187924000128
59443,12188559000176
59444,89655583000100
59445,21285239000125
59446,12192321000114
59447,12192487000130
59448,12192588000101
59449,12192867000175
59450,21285494000178
59451,12194821000195
59452,33332632000101
59453,44480969000182
59454,12196144000144
59455,13492189000129
59456,12196355000187
59457,12197587000150
59458,12197618000172
59459,12197849000186
59460,45744708000195
59461,44481416000144
59462,12200380000197
59463,29636117000148
59464,12200827000128
59465,12200917000119
59466,12200967000104
59467,12201697000148
59468,45750274000136
59469,12218497000289
59470,12218817000110
59471,12219032000161
59472,12219287000124
59473,12219881000115
59474,12220259000127
59475,12220565000163
59476,21288333000138
59477,12221010000136
59478,45751002000150
59479,89848774000180
59480,12221983000175
59481,12222149000102
59482,33334705000102
59483,45747238000113
59484,12203356000101
59485,12206781000154
59486,6209807000115
59487,21289126000106
59488,12207889000161
59489,12207968000172
59490,89942387000109
59491,12208266000103
59492,12209612000178
59493,21289383000130
59494,12210287000163
59495,12210314000106
59496,12212976000107
59497,12213678000131
59498,12213834000164
59499,28492083000100
59500,12217063000183
59501,45750121000199
59502,21287906000109
59503,12218064000142
59504,45752514000131
59505,12235054000115
59506,12237036000172
59507,12237042000120
59508,12237743000169
59509,12238045000188
59510,12238108000104
59511,12239079000197
59512,90154915000144
59513,45752871000108
59514,12239424000192
59515,12239640000138
59516,12240080000131
59517,12240674000142
59518,21292802000192
59519,12241161000156
59520,12243541000120
59521,28494707000110
59522,21290351000154
59523,12225466000174
59524,12225951000148
59525,12226393000135
59526,12226457000106
59527,12226640000101
59528,21290725000131
59529,12228009000133
59530,12228555000174
59531,12230984000186
59532,12231016000194
59533,33336304000183
59534,12232384000157
59535,12232473000101
59536,12232572000185
59537,12232620000135
59538,13920151000100
59539,45754621000107
59540,12258699000173
59541,12258775000140
59542,90383894000139
59543,12259524000180
59544,12260319000135
59545,12260430000121
59546,45753028000138
59547,12260622000138
59548,12134625000125
59549,12134933000150
59550,12135193000177
59551,12135997000176
59552,12136543000110
59553,12136782000170
59554,89020184000165
59555,21294980000152
59556,12244270000127
59557,45753747000159
59558,33338776000175
59559,12245352000196
59560,12246222000178
59561,12247045000144
59562,12247332000154
59563,45754076000140
59564,12248446000119
59565,12248554000191
59566,12249952000122
59567,12250164000156
59568,12250252000158
59569,21293217000107
59570,12251156000124
59571,12251460000171
59572,12251731000199
59573,12155705000167
59574,33331669000115
59575,12156534000190
59576,12157395000110
59577,12157531000171
59578,12251875000145
59579,12253550000100
59580,12253852000170
59581,12254230000166
59582,12254839000135
59583,12255174000184
59584,45754449000183
59585,12255559000141
59586,12256207000100
59587,12264736000156
59588,12265053000113
59589,12265235000194
59590,12265648000179
59591,45755111000146
59592,21296253000124
59593,12266194000150
59594,90686833000140
59595,12266701000156
59596,12266713000180
59597,21296569000116
59598,21296583000110
59599,12267364000111
59600,12267591000147
59601,12267650000187
59602,90714957000192
59603,12268733000190
59604,21296871000174
59605,12268815000135
59606,12268925000105
59607,90726456000126
59608,33339078000194
59609,90731894000182
59610,12270107000139
59611,90743527000107
59612,12270532000128
59613,45755455000155
59614,12271515000105
59615,12271639000190
59616,12271818000128
59617,12271860000149
59618,12272472000182
59619,12274032000164
59620,12274404000152
59621,12274910000141
59622,90830738000179
59623,90857962000154
59624,13512318000101
59625,90874967000195
59626,90902438000158
59627,12279328000178
59628,12279826000110
59629,12279851000102
59630,12279959000197
59631,12280030000188
59632,12280088000121
59633,12280314000174
59634,12281284000110
59635,12281357000174
59636,12293081000144
59637,12293346000104
59638,12293453000132
59639,12293585000164
59640,12294032000126
59641,12294217000130
59642,21302894000144
59643,12294895000101
59644,12295105000102
59645,12295680000105
59646,12295751000161
59647,12295771000132
59648,12296531000152
59649,91017350000116
59650,12297628000180
59651,12297630000159
59652,12297742000100
59653,12163910000174
59654,33332130000180
59655,89472880000102
59656,45745648000125
59657,89538722000108
59658,12182079000106
59659,33333343000127
59660,12299990000190
59661,12283202000177
59662,46533938000178
59663,12284441000141
59664,12284625000101
59665,12284676000133
59666,12285076000190
59667,12285516000109
59668,91121632000169
59669,91123539000193
59670,12286729000155
59671,12286942000167
59672,12287433000159
59673,91148882000192
59674,12288199000184
59675,12288550000137
59676,12288634000170
59677,12288853000150
59678,12288898000124
59679,12288918000167
59680,12288972000102
59681,12289084000295
59682,91172569000190
59683,12290019000107
59684,12290877000143
59685,12291497000123
59686,21302269000100
59687,12292096000198
59688,21302296000175
59689,12292212000179
59690,12292775000167
59691,91218982000148
59692,12319327000100
59693,12319534000164
59694,12319548000188
59695,21307935000195
59696,21307975000137
59697,12300909000144
59698,12301227000156
59699,33342494000141
59700,91269365000171
59701,12303340000170
59702,12303508000148
59703,12303641000102
59704,12304136000174
59705,12304650000100
59706,12304707000170
59707,12305237000160
59708,12305784000145
59709,12306273000148
59710,12306956000103
59711,12306994000158
59712,12307444000153
59713,21305335000198
59714,12308213000164
59715,12308306000199
59716,12308752000101
59717,12260912000181
59718,12261187000166
59719,90420175000140
59720,21295196000169
59721,12263298000101
59722,12264317000114
59723,12311795000138
59724,91399006000139
59725,21306640000102
59726,91425256000104
59727,21306839000122
59728,91440677000104
59729,46534411000168
59730,91461368000102
59731,91477778000141
59732,13520729000130
59733,12322607000177
59734,12323050000199
59735,21310089000162
59736,12324085000142
59737,12324146000171
59738,12324337000133
59739,12324440000183
59740,12324909000184
59741,13521696000143
59742,12325467000190
59743,12325471000159
59744,29668294000106
59745,33344733000100
59746,12326165000137
59747,12327670000104
59748,12327837000129
59749,12327967000161
59750,12328430000116
59751,12328754000154
59752,12328769000112
59753,12328922000101
59754,21310685000142
59755,21310723000167
59756,12330051000160
59757,12330724000182
59758,12331015000111
59759,12331840000116
59760,91629030000117
59761,12332459000171
59762,12332721000188
59763,33343709000149
59764,12334175000114
59765,12335218000186
59766,91672832000533
59767,13524417000103
59768,33343917000148
59769,21309354000192
59770,12336497000100
59771,21309428000190
59772,12337492000194
59773,12320732000148
59774,12253476000113
59775,45754360000117
59776,12254574000175
59777,12254792000100
59778,12255925000162
59779,90598822000109
59780,28505343000127
59781,12265026000140
59782,12345324000140
59783,12345460000130
59784,12347925000192
59785,91032516000173
59786,12298479000173
59787,12299192000168
59788,12299794000115
59789,12282140000189
59790,12282214000187
59791,12283069000159
59792,12283624000142
59793,12283804000124
59794,12352504000150
59795,12354106000172
59796,13527651000186
59797,12355616000164
59798,12357451000160
59799,12358115000131
59800,21305903000150
59801,33343056000106
59802,12309796000148
59803,12310341000142
59804,12310507000120
59805,12310750000149
59806,12311123000122
59807,12311272000191
59808,12313274000110
59809,12313370000168
59810,12339907000169
59811,12340300000107
59812,91988139000140
59813,12341962000193
59814,21312829000108
59815,12342616000200
59816,12373779000170
59817,12373944000193
59818,12374017000198
59819,12374915000146
59820,12374935000117
59821,12375020000126
59822,21315114000109
59823,12375375000115
59824,12376047000133
59825,12376243000108
59826,12376928000154
59827,12376953000138
59828,12377824000164
59829,45757624000196
59830,12360127000109
59831,12360793000139
59832,12361132000128
59833,12361418000103
59834,92120401000101
59835,12363414000164
59836,92144666000131
59837,92145333000127
59838,12364715000102
59839,12365731000110
59840,12365952000198
59841,12366003000122
59842,12366442000135
59843,12366839000127
59844,13532987000137
59845,12343114000113
59846,12343306000120
59847,12343565000150
59848,12343715000126
59849,12349087000196
59850,12370480000161
59851,92238534000179
59852,45759403000157
59853,12372351000102
59854,12372639000187
59855,12373051000148
59856,45759688000126
59857,12373651000106
59858,12373660000105
59859,12396038000104
59860,92277284000186
59861,12396346000130
59862,92281732000115
59863,12396880000146
59864,12397511000178
59865,12397532000193
59866,21318824000184
59867,92298165000100
59868,21318866000115
59869,12398162000109
59870,12398449000139
59871,12398467000110
59872,21318975000132
59873,92337799000124
59874,12348314000169
59875,12349688000107
59876,12351594000164
59877,12351876000161
59878,91874859000185
59879,45762777000121
59880,12384597000102
59881,45760166000144
59882,12387708000126
59883,45760193000117
59884,45760257000180
59885,12388247000106
59886,12389206000134
59887,12389231000118
59888,12390254000142
59889,12390628000120
59890,12391534000175
59891,92510296000109
59892,12392562000107
59893,45761198000164
59894,21318080000106
59895,33348898000142
59896,12358563000135
59897,12339140000178
59898,12340731000165
59899,13529413000100
59900,12402724000140
59901,12405558000136
59902,12406452000157
59903,12406554000172
59904,12407283000170
59905,12407458000149
59906,12407561000199
59907,12407783000101
59908,12407943000112
59909,12408412000144
59910,21320465000108
59911,12409186000116
59912,12409802000139
59913,12409931000127
59914,33351031000146
59915,12410800000160
59916,12410857000169
59917,12411612000156
59918,12411834000179
59919,12413205000188
59920,12413554000108
59921,12414127000136
59922,12414531000100
59923,12414795000163
59924,12415326000169
59925,12415460000160
59926,12416091000120
59927,21322052000154
59928,12398938000190
59929,12398977000198
59930,12399228000185
59931,12399588000187
59932,21314035000175
59933,12367679000130
59934,92189570000270
59935,21314103000104
59936,12368166000144
59937,21314175000143
59938,92196740000163
59939,12369158000112
59940,45759169000168
59941,12370957000109
